2025-04-03 18:23:57,706 - INFO - Experiment started at 2025-04-03 18:23:57.706371
2025-04-03 18:23:57,707 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:23:57,707 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:23:57,707 - INFO - Using model: gemma-2-9b
2025-04-03 18:23:57,708 - INFO - Number of questions: 20
2025-04-03 18:23:57,708 - INFO - Repeats per question: 25
2025-04-03 18:23:57,708 - INFO - Timeout: 16 seconds
2025-04-03 18:23:57,708 - INFO - Concurrency: 15 workers
2025-04-03 18:23:57,708 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:23:57,708 - INFO - Total API calls expected: 1000
2025-04-03 18:24:42,125 - INFO - Experiment started at 2025-04-03 18:24:42.125248
2025-04-03 18:24:42,126 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:24:42,126 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:24:42,126 - INFO - Using model: gemma-2-9b
2025-04-03 18:24:42,126 - INFO - Number of questions: 20
2025-04-03 18:24:42,126 - INFO - Repeats per question: 25
2025-04-03 18:24:42,126 - INFO - Timeout: 16 seconds
2025-04-03 18:24:42,126 - INFO - Concurrency: 15 workers
2025-04-03 18:24:42,126 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:24:42,126 - INFO - Total API calls expected: 1000
2025-04-03 18:27:41,270 - INFO - Experiment started at 2025-04-03 18:27:41.270448
2025-04-03 18:27:41,271 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:27:41,271 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:27:41,271 - INFO - Using model: gemma-2-9b
2025-04-03 18:27:41,271 - INFO - Number of questions: 20
2025-04-03 18:27:41,271 - INFO - Repeats per question: 25
2025-04-03 18:27:41,272 - INFO - Timeout: 16 seconds
2025-04-03 18:27:41,272 - INFO - Concurrency: 15 workers
2025-04-03 18:27:41,273 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:27:41,273 - INFO - Total API calls expected: 1000
2025-04-03 18:28:38,455 - INFO - Starting repeat 1/25 for all questions
2025-04-03 18:28:38,456 - INFO - Processing kb_a, Q1, repeat 1
2025-04-03 19:07:32,683 - INFO - Processing kb_b, Q2, repeat 23
2025-04-03 19:07:33,602 - INFO - Processing kb_b, Q3, repeat 23
2025-04-03 19:07:35,636 - INFO - Processing kb_b, Q4, repeat 23
2025-04-03 19:07:36,412 - INFO - Processing kb_b, Q5, repeat 23
2025-04-03 19:07:40,817 - INFO - Processing kb_b, Q6, repeat 23
2025-04-03 19:07:42,610 - INFO - Processing kb_b, Q7, repeat 23
2025-04-03 19:07:44,105 - INFO - Processing kb_b, Q8, repeat 23
2025-04-03 19:07:47,273 - INFO - Processing kb_b, Q9, repeat 23
2025-04-03 19:07:48,584 - INFO - Processing kb_b, Q10, repeat 23
2025-04-03 19:07:49,479 - INFO - Processing kb_b, Q11, repeat 23
2025-04-03 19:07:51,184 - INFO - Processing kb_b, Q12, repeat 23
2025-04-03 19:07:52,358 - INFO - Processing kb_b, Q13, repeat 23
2025-04-03 19:08:04,490 - INFO - Processing kb_b, Q14, repeat 23
2025-04-03 19:08:09,019 - INFO - Processing kb_b, Q15, repeat 23
2025-04-03 19:08:09,672 - INFO - Processing kb_b, Q16, repeat 23
2025-04-03 19:08:10,592 - INFO - Processing kb_b, Q17, repeat 23
2025-04-03 19:08:11,254 - INFO - Processing kb_b, Q18, repeat 23
2025-04-03 19:08:16,898 - INFO - Processing kb_b, Q19, repeat 23
2025-04-03 19:08:17,495 - INFO - Processing kb_b, Q20, repeat 23
2025-04-03 19:08:18,245 - INFO - Starting repeat 24/25 for all questions
2025-04-03 19:08:18,245 - INFO - Processing kb_b, Q1, repeat 24
2025-04-03 19:08:21,265 - INFO - Processing kb_b, Q2, repeat 24
2025-04-03 19:08:22,134 - INFO - Processing kb_b, Q3, repeat 24
2025-04-03 19:08:22,846 - INFO - Processing kb_b, Q4, repeat 24
2025-04-03 19:08:23,794 - INFO - Processing kb_b, Q5, repeat 24
2025-04-03 19:08:29,709 - INFO - Processing kb_b, Q6, repeat 24
2025-04-03 19:08:31,625 - INFO - Processing kb_b, Q7, repeat 24
2025-04-03 19:08:33,891 - INFO - Processing kb_b, Q8, repeat 24
2025-04-03 19:08:37,479 - INFO - Processing kb_b, Q9, repeat 24
2025-04-03 19:08:38,996 - INFO - Processing kb_b, Q10, repeat 24
2025-04-03 19:08:39,907 - INFO - Processing kb_b, Q11, repeat 24
2025-04-03 19:08:41,709 - INFO - Processing kb_b, Q12, repeat 24
2025-04-03 19:08:42,929 - INFO - Processing kb_b, Q13, repeat 24
2025-04-03 19:08:55,473 - INFO - Processing kb_b, Q14, repeat 24
2025-04-03 19:08:58,875 - INFO - Processing kb_b, Q15, repeat 24
2025-04-03 19:08:59,504 - INFO - Processing kb_b, Q16, repeat 24
2025-04-03 19:09:01,231 - INFO - Processing kb_b, Q17, repeat 24
2025-04-03 19:09:01,870 - INFO - Processing kb_b, Q18, repeat 24
2025-04-03 19:09:04,665 - INFO - Processing kb_b, Q19, repeat 24
2025-04-03 19:09:05,283 - INFO - Processing kb_b, Q20, repeat 24
2025-04-03 19:09:06,111 - INFO - Starting repeat 25/25 for all questions
2025-04-03 19:09:06,111 - INFO - Processing kb_b, Q1, repeat 25
2025-04-03 19:09:09,409 - INFO - Processing kb_b, Q2, repeat 25
2025-04-03 19:09:10,312 - INFO - Processing kb_b, Q3, repeat 25
2025-04-03 19:09:11,050 - INFO - Processing kb_b, Q4, repeat 25
2025-04-03 19:09:11,830 - INFO - Processing kb_b, Q5, repeat 25
2025-04-03 19:09:15,220 - INFO - Processing kb_b, Q6, repeat 25
2025-04-03 19:09:17,524 - INFO - Processing kb_b, Q7, repeat 25
2025-04-03 19:09:19,531 - INFO - Processing kb_b, Q8, repeat 25
2025-04-03 19:09:22,962 - INFO - Processing kb_b, Q9, repeat 25
2025-04-03 19:09:24,576 - INFO - Processing kb_b, Q10, repeat 25
2025-04-03 19:09:25,487 - INFO - Processing kb_b, Q11, repeat 25
2025-04-03 19:09:27,178 - INFO - Processing kb_b, Q12, repeat 25
2025-04-03 19:09:28,369 - INFO - Processing kb_b, Q13, repeat 25
2025-04-03 19:09:42,276 - INFO - Processing kb_b, Q14, repeat 25
2025-04-03 19:09:46,138 - INFO - Processing kb_b, Q15, repeat 25
2025-04-03 19:09:46,785 - INFO - Processing kb_b, Q16, repeat 25
2025-04-03 19:09:47,689 - INFO - Processing kb_b, Q17, repeat 25
2025-04-03 19:09:48,531 - INFO - Processing kb_b, Q18, repeat 25
2025-04-03 19:09:52,159 - INFO - Processing kb_b, Q19, repeat 25
2025-04-03 19:09:52,823 - INFO - Processing kb_b, Q20, repeat 25
2025-04-03 19:09:54,059 - INFO - Saved results for kb_b to ./model_results/kb_b_results_20250403_190953.json
2025-04-03 19:09:54,079 - INFO - Saved raw data to ./results/raw_results_20250403_190954.pkl and ./results/raw_results_20250403_190954.json
2025-04-03 19:09:54,097 - INFO - Saved raw data to ./results/raw_results_20250403_190954.pkl and ./results/raw_results_20250403_190954.json
2025-04-03 19:09:54,127 - INFO - Analyzing results from ./results/raw_results_20250403_190954.pkl
2025-04-03 19:09:54,127 - INFO - Models: ['kb_a', 'kb_b']
2025-04-03 19:09:54,127 - INFO - Questions: 20
2025-04-03 19:09:54,198 - INFO - === Zero Standard Deviation Summary ===
2025-04-03 19:09:54,198 - INFO - kb_a: 0/20 questions have dimensions with zero std dev
2025-04-03 19:09:54,198 - INFO - kb_b: 0/20 questions have dimensions with zero std dev
2025-04-03 19:09:54,198 - INFO - === Identical Responses Summary ===
2025-04-03 19:09:54,198 - INFO - kb_a: 0/20 questions have identical responses
2025-04-03 19:09:54,198 - INFO - kb_b: 0/20 questions have identical responses
2025-04-03 19:09:54,526 - INFO - Saved distance matrix plot to ./analysis_20250403_190954/distance_matrix.png
2025-04-03 19:09:54,559 - INFO - === Zero Standard Deviation Summary ===
2025-04-03 19:09:54,559 - INFO - kb_a: 0/20 questions have dimensions with zero std dev
2025-04-03 19:09:54,559 - INFO - kb_b: 0/20 questions have dimensions with zero std dev
2025-04-03 19:09:54,559 - INFO - === Identical Responses Summary ===
2025-04-03 19:09:54,559 - INFO - kb_a: 0/20 questions have identical responses
2025-04-03 19:09:54,559 - INFO - kb_b: 0/20 questions have identical responses
2025-04-03 19:09:54,643 - INFO - Saved mean standard deviation plot to ./analysis_20250403_190954/mean_stddev.png
2025-04-03 19:09:54,694 - INFO - Saved RMS scatter plot to ./analysis_20250403_190954/rms_scatter.png
2025-04-03 19:09:54,711 - INFO - Generated report at ./analysis_20250403_190954/analysis_report.md
