2025-04-09 21:10:04,702 - INFO - Experiment started at 2025-04-09 21:10:04.702663
2025-04-09 21:10:04,703 - INFO - Experiment mode: knowledge_bases
2025-04-09 21:10:04,703 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-09 21:10:04,703 - INFO - Using model: gemma-2-9b
2025-04-09 21:10:04,703 - INFO - Number of questions: 20
2025-04-09 21:10:04,703 - INFO - Repeats per question: 25
2025-04-09 21:10:04,703 - INFO - Timeout: 16 seconds
2025-04-09 21:10:04,704 - INFO - Concurrency: 15 workers
2025-04-09 21:10:04,704 - INFO - Delay between requests: 0.00625 seconds
2025-04-09 21:10:04,704 - INFO - Total API calls expected: 1000
2025-04-09 21:13:07,432 - INFO - Experiment started at 2025-04-09 21:13:07.432053
2025-04-09 21:13:07,432 - INFO - Experiment mode: knowledge_bases
2025-04-09 21:13:07,433 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-09 21:13:07,433 - INFO - Using model: gemma-2-9b
2025-04-09 21:13:07,433 - INFO - Number of questions: 20
2025-04-09 21:13:07,433 - INFO - Repeats per question: 25
2025-04-09 21:13:07,433 - INFO - Timeout: 16 seconds
2025-04-09 21:13:07,433 - INFO - Concurrency: 15 workers
2025-04-09 21:13:07,433 - INFO - Delay between requests: 0.00625 seconds
2025-04-09 21:13:07,434 - INFO - Total API calls expected: 1000
2025-04-09 21:13:40,478 - INFO - Starting repeat 1/25 for all questions
2025-04-09 21:13:40,479 - INFO - Processing kb_a, Q1, repeat 1
2025-04-09 21:59:43,564 - INFO - Processing kb_b, Q18, repeat 24
2025-04-09 21:59:47,434 - INFO - Processing kb_b, Q19, repeat 24
2025-04-09 21:59:48,052 - INFO - Processing kb_b, Q20, repeat 24
2025-04-09 21:59:48,991 - INFO - Starting repeat 25/25 for all questions
2025-04-09 21:59:48,991 - INFO - Processing kb_b, Q1, repeat 25
2025-04-09 21:59:53,054 - INFO - Processing kb_b, Q2, repeat 25
2025-04-09 21:59:54,384 - INFO - Processing kb_b, Q3, repeat 25
2025-04-09 21:59:57,443 - INFO - Processing kb_b, Q4, repeat 25
2025-04-09 21:59:59,971 - INFO - Processing kb_b, Q5, repeat 25
2025-04-09 22:00:02,068 - INFO - Processing kb_b, Q6, repeat 25
2025-04-09 22:00:04,304 - INFO - Processing kb_b, Q7, repeat 25
2025-04-09 22:00:07,362 - INFO - Processing kb_b, Q8, repeat 25
2025-04-09 22:00:08,631 - INFO - Processing kb_b, Q9, repeat 25
2025-04-09 22:00:12,040 - INFO - Processing kb_b, Q10, repeat 25
2025-04-09 22:00:14,611 - INFO - Processing kb_b, Q11, repeat 25
2025-04-09 22:00:16,279 - INFO - Processing kb_b, Q12, repeat 25
2025-04-09 22:00:17,468 - INFO - Processing kb_b, Q13, repeat 25
2025-04-09 22:00:29,353 - INFO - Processing kb_b, Q14, repeat 25
2025-04-09 22:00:33,266 - INFO - Processing kb_b, Q15, repeat 25
2025-04-09 22:00:33,916 - INFO - Processing kb_b, Q16, repeat 25
2025-04-09 22:00:35,430 - INFO - Processing kb_b, Q17, repeat 25
2025-04-09 22:00:36,088 - INFO - Processing kb_b, Q18, repeat 25
2025-04-09 22:00:38,672 - INFO - Processing kb_b, Q19, repeat 25
2025-04-09 22:00:39,317 - INFO - Processing kb_b, Q20, repeat 25
2025-04-09 22:00:40,618 - INFO - Saved results for kb_b to ./model_results/kb_b_results_20250409_220040.json
2025-04-09 22:00:40,639 - INFO - Saved raw data to ./results/raw_results_20250409_220040.pkl and ./results/raw_results_20250409_220040.json
2025-04-09 22:00:40,657 - INFO - Saved raw data to ./results/raw_results_20250409_220040.pkl and ./results/raw_results_20250409_220040.json
2025-04-09 22:00:40,690 - INFO - Analyzing results from ./results/raw_results_20250409_220040.pkl
2025-04-09 22:00:40,690 - INFO - Models: ['kb_a', 'kb_b']
2025-04-09 22:00:40,690 - INFO - Questions: 20
2025-04-09 22:00:40,759 - INFO - === Zero Standard Deviation Summary ===
2025-04-09 22:00:40,759 - INFO - kb_a: 0/20 questions have dimensions with zero std dev
2025-04-09 22:00:40,759 - INFO - kb_b: 0/20 questions have dimensions with zero std dev
2025-04-09 22:00:40,759 - INFO - === Identical Responses Summary ===
2025-04-09 22:00:40,759 - INFO - kb_a: 0/20 questions have identical responses
2025-04-09 22:00:40,759 - INFO - kb_b: 0/20 questions have identical responses
2025-04-09 22:00:41,048 - INFO - Saved distance matrix plot to ./analysis_20250409_220040/distance_matrix.png
2025-04-09 22:00:41,082 - INFO - === Zero Standard Deviation Summary ===
2025-04-09 22:00:41,082 - INFO - kb_a: 0/20 questions have dimensions with zero std dev
2025-04-09 22:00:41,082 - INFO - kb_b: 0/20 questions have dimensions with zero std dev
2025-04-09 22:00:41,082 - INFO - === Identical Responses Summary ===
2025-04-09 22:00:41,082 - INFO - kb_a: 0/20 questions have identical responses
2025-04-09 22:00:41,082 - INFO - kb_b: 0/20 questions have identical responses
2025-04-09 22:00:41,171 - INFO - Saved mean standard deviation plot to ./analysis_20250409_220040/mean_stddev.png
2025-04-09 22:00:41,223 - INFO - Saved RMS scatter plot to ./analysis_20250409_220040/rms_scatter.png
2025-04-09 22:00:41,238 - INFO - Generated report at ./analysis_20250409_220040/analysis_report.md
