2025-04-10 00:20:49,420 - INFO - Experiment started at 2025-04-10 00:20:49.420094
2025-04-10 00:20:49,420 - INFO - Experiment mode: knowledge_bases
2025-04-10 00:20:49,421 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-10 00:20:49,421 - INFO - Using model: gemma-2-9b
2025-04-10 00:20:49,421 - INFO - Number of questions: 20
2025-04-10 00:20:49,421 - INFO - Repeats per question: 25
2025-04-10 00:20:49,421 - INFO - Timeout: 16 seconds
2025-04-10 00:20:49,421 - INFO - Concurrency: 15 workers
2025-04-10 00:20:49,421 - INFO - Delay between requests: 0.00625 seconds
2025-04-10 00:20:49,421 - INFO - Total API calls expected: 1000
2025-04-10 00:21:21,116 - INFO - Starting repeat 1/25 for all questions
2025-04-10 00:21:21,117 - INFO - Processing kb_a, Q1, repeat 1
2025-04-10 01:07:59,650 - INFO - kb_b: 1/20 questions have dimensions with zero std dev
2025-04-10 01:07:59,650 - INFO - === Identical Responses Summary ===
2025-04-10 01:07:59,650 - INFO - kb_a: 0/20 questions have identical responses
2025-04-10 01:07:59,650 - INFO - kb_b: 1/20 questions have identical responses
2025-04-10 01:07:59,881 - INFO - Saved distance matrix plot to ./analysis_20250410_010759/distance_matrix.png
2025-04-10 01:07:59,911 - INFO - Identical responses found for kb_b, Q15
2025-04-10 01:07:59,911 - INFO - kb_b, Q15: 267 dimensions have zero std dev out of 1536
2025-04-10 01:07:59,915 - INFO - === Zero Standard Deviation Summary ===
2025-04-10 01:07:59,915 - INFO - kb_a: 0/20 questions have dimensions with zero std dev
2025-04-10 01:07:59,915 - INFO - kb_b: 1/20 questions have dimensions with zero std dev
2025-04-10 01:07:59,915 - INFO - === Identical Responses Summary ===
2025-04-10 01:07:59,915 - INFO - kb_a: 0/20 questions have identical responses
2025-04-10 01:07:59,915 - INFO - kb_b: 1/20 questions have identical responses
2025-04-10 01:08:00,000 - INFO - Saved mean standard deviation plot to ./analysis_20250410_010759/mean_stddev.png
2025-04-10 01:08:00,054 - INFO - Saved RMS scatter plot to ./analysis_20250410_010759/rms_scatter.png
2025-04-10 01:08:00,068 - INFO - Generated report at ./analysis_20250410_010759/analysis_report.md
